time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
472500,2022-02-25 03:05:24,38.5967253212431,114.379953956168,633.20212,,,1277.2541504522,34.44882,37.580592,6071.0631864,22258.7277464,16,5,10.952,1480.6662304522,836.6142,43.8663934,10544.5869516,5.816044,37.133204,0,353.3, -0.4, 35.2,0,0,1110,1684,1024,1024,13,100,0,0,1.9,-12.9,34,3.647,3.652,3.631,0,0,0,11.517,116.78,1277.2541504522,633.20212,31,Sport,
472600,2022-02-25 03:05:24,38.5967275472196,114.379971522361,633.20212,,,1277.2541504522,34.44882,37.8490248,6070.866336,22263.8130484,16,5,10.952,1480.6662304522,836.6142,43.8663934,10544.5869516,6.039738,37.356898,0,352.8, -1.3, 35.1,0,0,1110,1684,1024,1024,13,100,0,0,1.9,-12.9,34,3.647,3.652,3.631,0,0,0,11.517,116.78,1277.2541504522,633.20212,31,Sport,
472700,2022-02-25 03:05:24,38.596729935484,114.379990736781,633.20212,,,1277.2541504522,34.44882,38.0727188,6070.6366772,22269.357668,16,5,10.952,1480.6662304522,836.6142,43.8663934,10544.5869516,6.039738,37.580592,0,352.7, -1.6, 35.1,0,0,1108,1684,1024,1024,13,100,0,0,1.9,-12.9,34,3.647,3.652,3.631,0,0,0,11.517,116.78,1277.2541504522,633.20212,31,Sport,
472800,2022-02-25 03:05:25,38.5967324312094,114.380010362557,633.20212,,,1277.2541504522,34.44882,38.0950882,6070.37421,22275.0335212,16,5,10.863,1480.6662304522,836.6142,43.8663934,10544.5869516,6.263432,37.580592,0,352.4, -2.1, 34.8,0,0,1085,1684,1024,1024,9,100,0,0,1.9,-12.9,34,3.625,3.637,3.615,0,0,0,14.347,116.6,1277.2541504522,633.20212,31,Sport,
472900,2022-02-25 03:05:25,38.5967349126796,114.380029777656,633.20212,,,1277.2541504522,34.44882,38.3187822,6070.1445512,22280.6437576,16,5,10.863,1480.6662304522,836.6142,43.8663934,10544.5869516,6.263432,37.804286,0,352.6, -1.8, 34.7,0,0,1079,1684,1024,1024,8,100,0,0,1.9,-12.9,34,3.625,3.637,3.615,0,0,0,14.347,116.6,1277.2541504522,633.20212,31,Sport,
473000,2022-02-25 03:05:25,38.5967377110501,114.380049371155,633.20212,,,1277.2541504522,34.44882,38.587215,6069.8164672,22286.3196108,16,5,10.863,1480.6662304522,836.6142,43.8663934,10544.5869516,6.487126,38.02798,0,353.4, 0.3, 34.8,0,0,1074,1684,1024,1024,8,100,0,0,1.9,-12.9,34,3.625,3.637,3.615,0,0,0,14.347,116.6,1277.2541504522,633.20212,31,Sport,
473100,2022-02-25 03:05:25,38.5967402780505,114.380068969917,632.874036,,,1276.9260664522,34.44882,38.7885396,6069.554,22291.995464,16,5,10.863,1480.6662304522,836.6142,43.8663934,10544.5869516,6.487126,38.251674,0,353.9, 1.8, 34.9,0,0,1074,1684,1024,1024,8,100,0,0,1.9,-12.9,34,3.625,3.637,3.615,0,0,0,14.347,116.6,1276.9260664522,632.874036,31,Sport,
473200,2022-02-25 03:05:25,38.5967428593061,114.380088943196,632.874036,,,1276.9260664522,34.44882,38.9898642,6069.2915328,22297.736934,16,5,10.863,1480.6662304522,836.6142,43.8663934,10544.5869516,6.263432,38.475368,0,353.4, 1.1, 34.7,0,0,1077,1684,1024,1024,8,100,0,0,1.9,-12.9,34,3.625,3.637,3.615,0,0,0,14.347,116.6,1276.9260664522,632.874036,31,Sport,
473300,2022-02-25 03:05:25,38.5967454032792,114.380108759125,632.874036,,,1276.9260664522,34.44882,39.2135582,6069.0946824,22303.478404,16,5,10.863,1480.6662304522,836.6142,43.8663934,10544.5869516,6.263432,38.699062,0,353.3, 0.7, 34.6,0,0,1077,1684,1024,1024,8,100,0,0,1.9,-12.9,34,3.625,3.637,3.615,0,0,0,14.347,116.6,1276.9260664522,632.874036,31,Sport,
473400,2022-02-25 03:05:25,38.5967479998863,114.380128787486,632.874036,,,1276.9260664522,34.44882,39.2135582,6068.8322152,22309.2526824,16,5,10.863,1480.6662304522,836.6142,43.8663934,10544.5869516,6.263432,38.699062,0,353, 0, 34.4,0,0,1079,1684,1024,1024,8,100,0,0,1.9,-12.9,34,3.625,3.637,3.615,0,0,0,14.347,116.6,1276.9260664522,632.874036,31,Sport,
473500,2022-02-25 03:05:25,38.5967505625006,114.3801487755,632.874036,,,1276.9260664522,34.44882,39.4148828,6068.6353648,22315.0597692,16,5,10.863,1480.6662304522,836.6142,43.8663934,10544.5869516,6.263432,38.922756,0,352.9, -0.3, 34.2,0,0,1075,1684,1024,1024,8,100,0,0,1.9,-12.9,34,3.625,3.637,3.615,0,0,0,14.347,116.6,1276.9260664522,632.874036,31,Sport,
473600,2022-02-25 03:05:25,38.5967534398219,114.380170695219,632.545952,,,1276.5979824522,34.44882,39.6833156,6068.3728976,22321.3917904,16,5,10.863,1480.6662304522,836.6142,43.8663934,10544.5869516,6.487126,39.14645,0,352.9, -0.5, 33.8,0,0,1075,1684,1024,1024,8,100,0,0,1.9,-12.9,34,3.625,3.637,3.615,0,0,0,14.347,116.6,1276.5979824522,632.545952,31,Sport,
473700,2022-02-25 03:05:25,38.5967560671321,114.380191013195,632.545952,,,1276.5979824522,34.44882,39.6833156,6068.1432388,22327.264494,16,5,10.863,1480.6662304522,836.6142,43.8663934,10544.5869516,6.487126,39.14645,0,353.4, 0.9, 33.7,0,0,1075,1684,1024,1024,8,100,0,0,1.9,-12.9,34,3.625,3.637,3.615,0,0,0,14.347,116.6,1276.5979824522,632.545952,31,Sport,
473800,2022-02-25 03:05:26,38.5967584367553,114.380209626458,632.545952,,,1276.5979824522,34.44882,39.9070096,6067.9791968,22332.6450716,16,5,10.868,1480.6662304522,836.6142,43.8663934,10544.5869516,6.487126,39.370144,0,353.2, 0.9, 33.7,0,0,1075,1684,1024,1024,8,100,0,0,1.9,-12.9,34,3.622,3.63,3.611,0,0,0,15.279,116.6,1276.5979824522,632.545952,31,Sport,
473900,2022-02-25 03:05:26,38.5967610300728,114.380229889879,632.217868,,,1276.2698984522,34.44882,39.9070096,6067.7823464,22338.4849668,16,5,10.868,1480.6662304522,836.6142,43.8663934,10544.5869516,6.487126,39.370144,0,353.1, 0.5, 33.7,0,0,1074,1684,1024,1024,8,100,0,0,1.9,-12.9,34,3.622,3.63,3.611,0,0,0,15.279,116.6,1276.2698984522,632.217868,31,Sport,
474000,2022-02-25 03:05:26,38.5967640356893,114.3802518417,632.217868,,,1276.2698984522,34.44882,40.1307036,6067.4870708,22344.8497964,16,5,10.868,1480.6662304522,836.6142,43.8663934,10544.5869516,6.487126,39.593838,0,353.2, 0.6, 34,0,0,1074,1684,1024,1024,8,100,0,0,1.9,-12.9,34,3.622,3.63,3.611,0,0,0,15.279,116.6,1276.2698984522,632.217868,31,Sport,
474100,2022-02-25 03:05:26,38.5967666673857,114.380272323517,631.889784,,,1275.9418144522,34.44882,40.1307036,6067.3230288,22350.7553084,16,5,10.868,1480.6662304522,836.6142,43.8663934,10544.5869516,6.487126,39.593838,0,353.2, 0.7, 34.2,0,0,1073,1684,1024,1024,7,100,0,0,1.9,-12.9,34,3.622,3.63,3.611,0,0,0,15.279,116.6,1275.9418144522,631.889784,31,Sport,
474200,2022-02-25 03:05:26,38.5967692190346,114.380292717625,631.889784,,,1275.9418144522,34.44882,40.1307036,6067.1589868,22356.6608204,16,5,10.868,1480.6662304522,836.6142,43.8663934,10544.5869516,6.487126,39.593838,0,353.3, 0.9, 34.5,0,0,1071,1684,1024,1024,7,100,0,0,1.9,-12.9,34,3.622,3.63,3.611,0,0,0,15.279,116.6,1275.9418144522,631.889784,31,Sport,
474300,2022-02-25 03:05:26,38.5967718255105,114.380313266802,631.889784,,,1275.9418144522,34.44882,40.0859648,6066.9949448,22362.5991408,16,5,10.868,1480.6662304522,836.6142,43.8663934,10544.5869516,6.263432,39.593838,0,353.8, 1.8, 34.8,0,0,1071,1684,1024,1024,7,100,0,0,1.9,-12.9,34,3.622,3.63,3.611,0,0,0,15.279,116.6,1275.9418144522,631.889784,31,Sport,
474400,2022-02-25 03:05:26,38.5967743245256,114.380333796158,631.889784,,,1275.9418144522,34.44882,40.3096588,6066.8637112,22368.5046528,16,5,10.868,1480.6662304522,836.6142,43.8663934,10544.5869516,6.263432,39.817532,0,353.6, 1.5, 34.9,0,0,1065,1684,1024,1024,6,100,0,0,1.9,-12.9,34,3.622,3.63,3.611,0,0,0,15.279,116.6,1275.9418144522,631.889784,31,Sport,
474500,2022-02-25 03:05:26,38.596776889333,114.380354421642,631.889784,,,1275.9418144522,34.44882,40.3096588,6066.7324776,22374.4757816,16,5,10.868,1480.6662304522,836.6142,43.8663934,10544.5869516,6.263432,39.817532,-0.223694,353.1, 0.1, 34.8,0,0,1065,1684,1024,1024,6,100,0,0,1.9,-12.9,34,3.622,3.63,3.611,0,0,0,15.279,116.6,1275.9418144522,631.889784,31,Sport,
474600,2022-02-25 03:05:26,38.5967793872514,114.380374966609,631.889784,,,1275.9418144522,34.44882,40.5333528,6066.601244,22380.3812936,16,5,10.868,1480.6662304522,836.6142,43.8663934,10544.5869516,6.263432,40.041226,-0.223694,352.8, -0.3, 35,0,0,1065,1684,1024,1024,6,100,0,0,1.9,-12.9,34,3.622,3.63,3.611,0,0,0,15.279,116.6,1275.9418144522,631.889784,31,Sport,
474700,2022-02-25 03:05:27,38.5967819619276,114.380395647702,632.217868,,,1276.2698984522,34.44882,40.5333528,6066.5028188,22386.3524224,16,5,10.868,1480.6662304522,836.6142,43.8663934,10544.5869516,6.263432,40.041226,-0.223694,352.3, -1.5, 35.1,0,0,1065,1684,1024,1024,6,100,0,0,1.9,-12.9,34,3.622,3.63,3.611,0,0,0,15.279,116.6,1276.2698984522,632.217868,31,Sport,
474800,2022-02-25 03:05:27,38.5967844817769,114.38041629985,632.217868,,,1276.2698984522,34.44882,40.5557222,6066.3715852,22392.3235512,16,5,10.853,1480.6662304522,836.6142,43.8663934,10544.5869516,6.487126,40.041226,-0.223694,352.7, -0.9, 34.9,0,0,1065,1684,1024,1024,6,100,0,0,1.9,-12.9,34,3.61,3.625,3.601,0,0,0,15.739,116.6,1276.2698984522,632.217868,31,Sport,
474900,2022-02-25 03:05:27,38.5967871222455,114.380437023919,632.217868,,,1276.2698984522,34.44882,40.5557222,6066.2403516,22398.3274884,16,5,10.853,1480.6662304522,836.6142,43.8663934,10544.5869516,6.487126,40.041226,-0.223694,353.4, 0.5, 34.9,0,0,1065,1684,1024,1024,6,100,0,0,1.9,-12.9,34,3.61,3.625,3.601,0,0,0,15.739,116.6,1276.2698984522,632.217868,31,Sport,
475000,2022-02-25 03:05:27,38.5967897451696,114.380457681505,632.217868,,,1276.2698984522,34.44882,40.5557222,6066.109118,22404.2986172,16,5,10.853,1480.6662304522,836.6142,43.8663934,10544.5869516,6.487126,40.041226,-0.223694,354.5, 3.3, 34.9,0,0,1065,1684,1024,1024,6,100,0,0,1.9,-12.9,34,3.61,3.625,3.601,0,0,0,15.739,116.6,1276.2698984522,632.217868,31,Sport,
475100,2022-02-25 03:05:27,38.5967923384871,114.380478461533,632.217868,,,1276.2698984522,34.44882,40.7570468,6066.0106928,22410.269746,16,5,10.853,1480.6662304522,836.6142,43.8663934,10544.5869516,6.263432,40.26492,-0.223694,354.1, 2.8, 34.8,0,0,1065,1684,1024,1024,6,100,0,0,1.9,-12.9,34,3.61,3.625,3.601,0,0,0,15.739,116.6,1276.2698984522,632.217868,31,Sport,
475200,2022-02-25 03:05:27,38.5967947673235,114.380499164377,632.217868,,,1276.2698984522,34.44882,40.7570468,6065.9778844,22416.2408748,16,5,10.853,1480.6662304522,836.6142,43.8663934,10544.5869516,6.263432,40.26492,-0.223694,353.4, 1.2, 34.8,0,0,1065,1684,1024,1024,6,100,0,0,1.9,-12.9,34,3.61,3.625,3.601,0,0,0,15.739,116.6,1276.2698984522,632.217868,31,Sport,
475300,2022-02-25 03:05:27,38.5967972729178,114.380519968964,632.217868,,,1276.2698984522,34.44882,40.712308,6065.9122676,22422.244812,16,5,10.853,1480.6662304522,836.6142,43.8663934,10544.5869516,6.039738,40.26492,-0.223694,352.6, -0.5, 35,0,0,1065,1684,1024,1024,6,100,0,0,1.9,-12.9,34,3.61,3.625,3.601,0,0,0,15.739,116.6,1276.2698984522,632.217868,31,Sport,
475400,2022-02-25 03:05:27,38.5967997225884,114.380540797408,631.889784,,,1275.9418144522,34.44882,40.7570468,6065.8794592,22428.2487492,16,5,10.853,1480.6662304522,836.6142,43.8663934,10544.5869516,6.263432,40.26492,0,351.9, -2.8, 34.7,0,0,1065,1684,1024,1024,6,100,0,0,1.9,-12.9,34,3.61,3.625,3.601,0,0,0,15.739,116.6,1275.9418144522,631.889784,31,Sport,
475500,2022-02-25 03:05:27,38.5968022950716,114.380561601994,631.889784,,,1275.9418144522,34.44882,40.7794162,6065.8138424,22434.2526864,16,5,10.853,1480.6662304522,836.6142,43.8663934,10544.5869516,6.487126,40.26492,-0.223694,352.6, -1.2, 35.1,0,0,1065,1684,1024,1024,6,100,0,0,1.9,-12.9,34,3.61,3.625,3.601,0,0,0,15.739,116.6,1275.9418144522,631.889784,31,Sport,
475600,2022-02-25 03:05:27,38.5968049190921,114.380582480958,631.889784,,,1275.9418144522,34.44882,40.7794162,6065.7154172,22440.289432,16,5,10.853,1480.6662304522,836.6142,43.8663934,10544.5869516,6.487126,40.26492,-0.223694,352.9, 0, 34.8,0,0,1065,1684,1024,1024,6,100,0,0,1.9,-12.9,34,3.61,3.625,3.601,0,0,0,15.739,116.6,1275.9418144522,631.889784,31,Sport,
475700,2022-02-25 03:05:28,38.5968075672365,114.380603317471,631.889784,,,1275.9418144522,34.44882,40.7794162,6065.616992,22446.3261776,16,5,10.853,1480.6662304522,836.6142,43.8663934,10544.5869516,6.487126,40.26492,-0.223694,353.3, 0.6, 34.8,0,0,1065,1684,1024,1024,6,100,0,0,1.9,-12.9,34,3.61,3.625,3.601,0,0,0,15.739,116.6,1275.9418144522,631.889784,31,Sport,
475800,2022-02-25 03:05:28,38.5968101846778,114.380624009439,631.889784,,,1275.9418144522,34.44882,40.7794162,6065.5513752,22452.2973064,16,5,10.835,1480.6662304522,836.6142,43.8663934,10544.5869516,6.487126,40.26492,-0.223694,353.8, 2, 34.9,0,0,1065,1684,1024,1024,6,100,0,0,1.9,-12.9,34,3.61,3.624,3.601,0,0,0,16.649,116.42,1275.9418144522,631.889784,31,Sport,
475900,2022-02-25 03:05:28,38.5968128218569,114.38064484946,631.889784,,,1275.9418144522,34.44882,40.7794162,6065.4857584,22458.3012436,16,5,10.835,1480.6662304522,836.6142,43.8663934,10544.5869516,6.487126,40.26492,-0.223694,353.8, 2.5, 34.7,0,0,1065,1684,1024,1024,6,100,0,0,1.9,-12.9,34,3.61,3.624,3.601,0,0,0,16.649,116.42,1275.9418144522,631.889784,31,Sport,
476000,2022-02-25 03:05:28,38.596815430526,114.380665823851,632.217868,,,1276.2698984522,34.44882,40.9807408,6065.4201416,22464.3707976,16,5,10.835,1480.6662304522,836.6142,43.8663934,10544.5869516,6.263432,40.488614,-0.447388,353.2, 1.6, 34.5,0,0,1065,1684,1024,1024,6,100,0,0,1.9,-12.9,34,3.61,3.624,3.601,0,0,0,16.649,116.42,1276.2698984522,632.217868,31,Sport,
476100,2022-02-25 03:05:28,38.5968180183607,114.380686687028,632.217868,,,1276.2698984522,34.44882,40.7570468,6065.3873332,22470.4075432,16,5,10.835,1480.6662304522,836.6142,43.8663934,10544.5869516,6.263432,40.26492,-0.447388,352.6, 0, 35,0,0,1065,1684,1024,1024,6,100,0,0,1.9,-12.9,34,3.61,3.624,3.601,0,0,0,16.649,116.42,1276.2698984522,632.217868,31,Sport,
476200,2022-02-25 03:05:28,38.5968205096999,114.380707371629,631.889784,,,1275.9418144522,34.44882,40.7794162,6065.3873332,22476.3458636,16,5,10.835,1480.6662304522,836.6142,43.8663934,10544.5869516,6.487126,40.26492,-0.223694,352.7, -0.5, 35.1,0,0,1065,1684,1024,1024,6,100,0,0,1.9,-12.9,34,3.61,3.624,3.601,0,0,0,16.649,116.42,1275.9418144522,631.889784,31,Sport,
476300,2022-02-25 03:05:28,38.5968231315274,114.380728157972,631.889784,,,1275.9418144522,34.44882,40.7794162,6065.3217164,22482.3498008,16,5,10.835,1480.6662304522,836.6142,43.8663934,10544.5869516,6.487126,40.26492,-0.223694,353.2, 0.8, 35.1,0,0,1065,1684,1024,1024,6,100,0,0,1.9,-12.9,34,3.61,3.624,3.601,0,0,0,16.649,116.42,1275.9418144522,631.889784,31,Sport,
476400,2022-02-25 03:05:28,38.5968257237483,114.380748968172,631.889784,,,1275.9418144522,34.44882,40.7794162,6065.3217164,22488.3865464,16,5,10.835,1480.6662304522,836.6142,43.8663934,10544.5869516,6.487126,40.26492,0,353.5, 1.6, 35.1,0,0,1065,1684,1024,1024,6,100,0,0,1.9,-12.9,34,3.61,3.624,3.601,0,0,0,16.649,116.42,1275.9418144522,631.889784,31,Sport,
476500,2022-02-25 03:05:28,38.5968283368034,114.380769769952,631.889784,,,1275.9418144522,34.44882,40.7794162,6065.288908,22494.3904836,16,5,10.835,1480.6662304522,836.6142,43.8663934,10544.5869516,6.487126,40.26492,0,353.3, 1.2, 35,0,0,1065,1684,1024,1024,6,100,0,0,1.9,-12.9,34,3.61,3.624,3.601,0,0,0,16.649,116.42,1275.9418144522,631.889784,31,Sport,
476600,2022-02-25 03:05:28,38.5968309619205,114.380790689964,631.889784,,,1275.9418144522,34.44882,41.0031102,6065.2560996,22500.4272292,16,5,10.835,1480.6662304522,836.6142,43.8663934,10544.5869516,6.487126,40.488614,-0.223694,353.9, 2.4, 34.8,0,0,1065,1684,1024,1024,6,100,0,0,1.9,-12.9,34,3.61,3.624,3.601,0,0,0,16.649,116.42,1275.9418144522,631.889784,31,Sport,
476700,2022-02-25 03:05:29,38.5968335497553,114.380811565419,631.889784,,,1275.9418144522,34.44882,40.9807408,6065.2560996,22506.4639748,16,5,10.835,1480.6662304522,836.6142,43.8663934,10544.5869516,6.263432,40.488614,-0.223694,354, 3.1, 35,0,0,1063,1684,1024,1024,6,100,0,0,1.9,-12.9,34,3.61,3.624,3.601,0,0,0,16.649,116.42,1275.9418144522,631.889784,31,Sport,
476800,2022-02-25 03:05:29,38.596836025743,114.380832458065,631.5617,,,1275.6137304522,34.44882,40.9807408,6065.288908,22512.467912,16,5,10.85,1480.6662304522,836.6142,43.8663934,10544.5869516,6.263432,40.488614,-0.223694,353.5, 2.1, 35,0,0,1062,1684,1024,1024,6,100,0,0,1.9,-12.9,34,3.611,3.622,3.598,0,0,0,15.894,116.42,1275.6137304522,631.5617,31,Sport,
476900,2022-02-25 03:05:29,38.5968385466888,114.380853374568,631.889784,,,1275.9418144522,34.44882,40.9807408,6065.3217164,22518.5046576,16,5,10.85,1480.6662304522,836.6142,43.8663934,10544.5869516,6.263432,40.488614,-0.223694,352.4, -0.4, 34.9,0,0,1057,1684,1024,1024,5,100,0,0,1.9,-12.9,34,3.611,3.622,3.598,0,0,0,15.894,116.42,1275.9418144522,631.889784,31,Sport,
477000,2022-02-25 03:05:29,38.5968412222467,114.38087421038,631.5617,,,1275.6137304522,34.44882,40.9807408,6065.3217164,22524.5414032,16,5,10.85,1480.6662304522,836.6142,43.8663934,10544.5869516,6.263432,40.488614,-0.223694,352.2, -1.7, 35,0,0,1056,1684,1024,1024,5,100,0,0,1.9,-12.9,34,3.611,3.622,3.598,0,0,0,15.894,116.42,1275.6137304522,631.5617,31,Sport,
477100,2022-02-25 03:05:29,38.5968438199503,114.380895150739,631.5617,,,1275.6137304522,34.44882,41.2268042,6065.3217164,22530.5781488,16,5,10.85,1480.6662304522,836.6142,43.8663934,10544.5869516,6.487126,40.712308,-0.223694,352.8, -0.2, 35.1,0,0,1056,1684,1024,1024,5,100,0,0,1.9,-12.9,34,3.611,3.622,3.598,0,0,0,15.894,116.42,1275.6137304522,631.5617,31,Sport,
477200,2022-02-25 03:05:29,38.5968465569145,114.38091618793,631.5617,,,1275.6137304522,34.44882,41.2268042,6065.288908,22536.6477028,16,5,10.85,1480.6662304522,836.6142,43.8663934,10544.5869516,6.487126,40.712308,-0.223694,353.2, 0.9, 34.9,0,0,1056,1684,1024,1024,5,100,0,0,1.9,-12.9,34,3.611,3.622,3.598,0,0,0,15.894,116.42,1275.6137304522,631.5617,31,Sport,
477300,2022-02-25 03:05:29,38.5968492094451,114.380937205474,631.889784,,,1275.9418144522,34.44882,41.2268042,6065.3217164,22542.7172568,16,5,10.85,1480.6662304522,836.6142,43.8663934,10544.5869516,6.487126,40.712308,-0.447388,353.7, 2.1, 35,0,0,1056,1684,1024,1024,5,100,0,0,1.9,-12.9,34,3.611,3.622,3.598,0,0,0,15.894,116.42,1275.9418144522,631.889784,31,Sport,
477400,2022-02-25 03:05:29,38.596851842238,114.380958053213,631.889784,,,1275.9418144522,34.44882,41.2268042,6065.3545248,22548.7540024,16,5,10.85,1480.6662304522,836.6142,43.8663934,10544.5869516,6.487126,40.712308,-0.223694,353.5, 2.1, 35,0,0,1056,1684,1024,1024,5,100,0,0,1.9,-12.9,34,3.611,3.622,3.598,0,0,0,15.894,116.42,1275.9418144522,631.889784,31,Sport,
477500,2022-02-25 03:05:29,38.5968544574863,114.380979099877,631.889784,,,1275.9418144522,34.44882,41.4504982,6065.3873332,22554.8235564,16,5,10.85,1480.6662304522,836.6142,43.8663934,10544.5869516,6.487126,40.936002,-0.223694,353.2, 1.8, 34.9,0,0,1054,1684,1024,1024,5,100,0,0,1.9,-12.9,34,3.611,3.622,3.598,0,0,0,15.894,116.42,1275.9418144522,631.889784,31,Sport,
477600,2022-02-25 03:05:29,38.596856990494,114.381000140927,631.889784,,,1275.9418144522,34.44882,41.4504982,6065.45295,22560.8931104,16,5,10.85,1480.6662304522,836.6142,43.8663934,10544.5869516,6.487126,40.936002,-0.223694,353.3, 1.5, 34.9,0,0,1050,1684,1024,1024,4,100,0,0,1.9,-12.9,34,3.611,3.622,3.598,0,0,0,15.894,116.42,1275.9418144522,631.889784,31,Sport,
477700,2022-02-25 03:05:30,38.5968596002595,114.381021195309,631.889784,,,1275.9418144522,34.44882,41.4057594,6065.5185668,22566.9626644,16,5,10.85,1480.6662304522,836.6142,43.8663934,10544.5869516,6.263432,40.936002,-0.223694,353.8, 2.5, 35,0,0,1049,1684,1024,1024,4,100,0,0,1.9,-12.9,34,3.611,3.622,3.598,0,0,0,15.894,116.42,1275.9418144522,631.889784,31,Sport,
477800,2022-02-25 03:05:30,38.5968622462109,114.381042187593,631.889784,,,1275.9418144522,34.44882,41.4057594,6065.5513752,22573.0322184,16,5,10.823,1480.6662304522,836.6142,43.8663934,10544.5869516,6.263432,40.936002,-0.223694,353.8, 2.8, 34.9,0,0,1048,1684,1024,1024,4,100,0,0,1.9,-12.9,33,3.607,3.618,3.596,0,0,0,16.377,116.42,1275.9418144522,631.889784,31,Sport,
477900,2022-02-25 03:05:30,38.5968648132114,114.381063250746,631.889784,,,1275.9418144522,34.44882,41.4057594,6065.6498004,22579.1345808,16,5,10.823,1480.6662304522,836.6142,43.8663934,10544.5869516,6.263432,40.936002,-0.223694,354, 2.8, 34.9,0,0,1046,1684,1024,1024,3,100,0,0,1.9,-12.9,33,3.607,3.618,3.596,0,0,0,16.377,116.42,1275.9418144522,631.889784,31,Sport,
478000,2022-02-25 03:05:30,38.5968673045507,114.381084350737,631.889784,,,1275.9418144522,34.44882,41.4057594,6065.7482256,22585.2041348,16,5,10.823,1480.6662304522,836.6142,43.8663934,10544.5869516,6.263432,40.936002,-0.223694,353.7, 2.5, 34.9,0,0,1042,1684,1024,1024,3,100,0,0,1.9,-12.9,33,3.607,3.618,3.596,0,0,0,16.377,116.42,1275.9418144522,631.889784,31,Sport,
478100,2022-02-25 03:05:30,38.596869826593,114.381105445816,631.889784,,,1275.9418144522,34.44882,41.38339,6065.8794592,22591.3064972,16,5,10.823,1480.6662304522,836.6142,43.8663934,10544.5869516,6.039738,40.936002,-0.223694,353.6, 2.1, 34.9,0,0,1031,1684,1024,1024,1,100,0,0,1.9,-12.9,33,3.607,3.618,3.596,0,0,0,16.377,116.42,1275.9418144522,631.889784,31,Sport,
478200,2022-02-25 03:05:30,38.5968724966683,114.381126525809,631.889784,,,1275.9418144522,34.44882,41.38339,6065.945076,22597.3760512,16,5,10.823,1480.6662304522,836.6142,43.8663934,10544.5869516,6.039738,40.936002,-0.223694,353.4, 1.8, 35,0,0,1031,1684,1024,1024,1,100,0,0,1.9,-12.9,33,3.607,3.618,3.596,0,0,0,16.377,116.42,1275.9418144522,631.889784,31,Sport,
478300,2022-02-25 03:05:30,38.5968750000694,114.38114763843,631.889784,,,1275.9418144522,34.44882,41.38339,6066.0763096,22603.4784136,16,5,10.823,1480.6662304522,836.6142,43.8663934,10544.5869516,6.039738,40.936002,-0.223694,352.7, 0.5, 34.9,0,0,1024,1684,1024,1024,0,100,0,0,1.9,-12.9,33,3.607,3.618,3.596,0,0,0,16.377,116.42,1275.9418144522,631.889784,31,Sport,
478400,2022-02-25 03:05:30,38.596877297321,114.381167225264,631.889784,,,1275.9418144522,34.44882,41.4057594,6066.2075432,22609.1214584,16,5,10.823,1480.6662304522,836.6142,43.8663934,10544.5869516,6.263432,40.936002,-0.447388,352.1, -1.4, 34.9,0,0,1024,1684,1024,1024,0,100,0,0,1.9,-12.9,33,3.607,3.618,3.596,0,0,0,16.377,116.42,1275.9418144522,631.889784,31,Sport,
478500,2022-02-25 03:05:30,38.596879867611,114.381188200357,631.889784,,,1275.9418144522,34.44882,41.4504982,6066.3387768,22615.158204,16,5,10.823,1480.6662304522,836.6142,43.8663934,10544.5869516,6.487126,40.936002,-0.447388,352.3, -0.8, 34.9,0,0,1024,1684,1024,1024,0,100,0,0,1.9,-12.9,33,3.607,3.618,3.596,0,0,0,16.377,116.42,1275.9418144522,631.889784,31,Sport,
478600,2022-02-25 03:05:30,38.5968826572091,114.381209553301,631.889784,,,1275.9418144522,34.44882,41.4504982,6066.3715852,22621.3589916,16,5,10.823,1480.6662304522,836.6142,43.8663934,10544.5869516,6.487126,40.936002,-0.447388,352.8, 0.3, 34.8,0,0,1024,1684,1024,1024,0,100,0,0,1.9,-12.9,33,3.607,3.618,3.596,0,0,0,16.377,116.42,1275.9418144522,631.889784,31,Sport,
